1018|TROUBL SMOKE(PHOTO) ICT INCOMING| GF OF 10|  03:26:50 PM Sunday, 27-June-2021 1D033
1019|TROUBL SMOKE(PHOTO) CORRIDOR| GF CI 05|  03:26:51 PM Sunday, 27-June-2021 1D034
1020|TROUBL SMOKE(PHOTO) DETECTOR ADDR 1D035|  03:26:51 PM Sunday, 27-June-2021 1D035
1021|TROUBL SMOKE(PHOTO) STAIRS| ST 02|  03:26:52 PM Sunday, 27-June-2021 1D036
1022|TROUBL SMOKE(LASER) DETECTOR ADDR 1D037|  03:26:52 PM Sunday, 27-June-2021 1D037
1023|TROUBL SMOKE(PHOTO) STAIRS| ST 02|  03:26:52 PM Sunday, 27-June-2021 1D001
1024|TROUBL SMOKE(PHOTO) OFFICE| GF OF 12|  03:26:53 PM Sunday, 27-June-2021 1D002
1025|TROUBL SMOKE(PHOTO) OFFICE| GF OF 12|  03:26:53 PM Sunday, 27-June-2021 1D003
1026|TROUBL SMOKE(PHOTO) CORRIDOR| GF CI 05|  03:26:54 PM Sunday, 27-June-2021 1D004
1027|TROUBL SMOKE(PHOTO) CLEANERS| GF JA 13|  03:26:54 PM Sunday, 27-June-2021 1D005
1028|TROUBL SMOKE(PHOTO) CLEANERS| GF JA 13|  03:26:54 PM Sunday, 27-June-2021 1D006
1029|TROUBL SMOKE(PHOTO) LOBBY| GF CI 14|  03:26:55 PM Sunday, 27-June-2021 1D007
1030|TROUBL SMOKE(PHOTO) LOBBY| GF CI 14|  03:26:55 PM Sunday, 27-June-2021 1D008
1031|TROUBL SMOKE(PHOTO) WC| GF TO 15|  03:26:55 PM Sunday, 27-June-2021 1D009
1032|CLR TB MONITOR|BLDG DISTRIBUTOR 01 TR 04 GS-Z1|  03:27:24 PM Sunday, 27-June-2021 1M031
1033|CLR TB MONITOR|BLDG DISTRIBUTOR 01 TR 04 GS-Z2|  03:27:25 PM Sunday, 27-June-2021 1M032
1034|CLR TB MAN_RELEASE|BLDG DISTRIBUTOR 01 TR 04 GS-GD|  03:27:26 PM Sunday, 27-June-2021 1M033
1035|CLR TB TROUBLE_MON|BLDG DISTRIBUTOR 01 TR 04 GS-T|  03:27:26 PM Sunday, 27-June-2021 1M034
1036|CLR TB MONITOR|ELECTRICAL SWITCH ROTR 32 GS-Z1|  03:27:27 PM Sunday, 27-June-2021 1M041
1037|CLR TB MONITOR|ELECTRICAL SWITCH ROTR 32 GS-Z2|  03:27:27 PM Sunday, 27-June-2021 1M042
1038|CLR TB MAN_RELEASE|ELECTRICAL SWITCH ROTR 32 GS-GD|  03:27:28 PM Sunday, 27-June-2021 1M043
1039|CLR TB TROUBLE_MON|ELECTRICAL SWITCH ROTR 32 GS-T|  03:27:29 PM Sunday, 27-June-2021 1M044
1040|CLR TB PULL_STATION WORK SHOP WET| GF WK 03|  03:27:29 PM Sunday, 27-June-2021 1M047
1041|CLR TB PULL_STATION WORK SHOP WET| GF WK 03|  03:27:30 PM Sunday, 27-June-2021 1M049
1042|CLR TB PULL_STATION STORAGE WET| GF SO 02|  03:27:30 PM Sunday, 27-June-2021 1M055
1043|CLR TB PULL_STATION WORK SHOP MECH.| GF WK 01|  03:27:31 PM Sunday, 27-June-2021 1M057
1044|CLR TB PULL_STATION WORK SHOP MECH.| GF WK 01|  03:27:32 PM Sunday, 27-June-2021 1M059
1045|CLR TB PULL_STATION STORAGE WET| GF SO 02|  03:27:32 PM Sunday, 27-June-2021 1M064
1046|CLR TB TAMPER|MODULE ADDR 1M067|  03:27:32 PM Sunday, 27-June-2021 1M067
1047|CLR TB TAMPER|MODULE ADDR 1M068|  03:27:33 PM Sunday, 27-June-2021 1M068
1048|CLR TB TAMPER|MODULE ADDR 1M069|  03:27:34 PM Sunday, 27-June-2021 1M069
1049|CLR TB WATERFLOW_S|MODULE ADDR 1M070|PS|  03:27:35 PM Sunday, 27-June-2021 1M070
1050|CLR TB WATERFLOW|MODULE ADDR 1M071|FS|  03:27:35 PM Sunday, 27-June-2021 1M071
1051|CLR TB PULL_STATION CORRIDOR| GF CI 05|  03:27:36 PM Sunday, 27-June-2021 1M001
1052|CLR TB PULL_STATION STAIRS| ST 02|  03:27:36 PM Sunday, 27-June-2021 1M002
1053|CLR TB PULL_STATION WORKSH SHOP DRY| GF WK 21|  03:27:37 PM Sunday, 27-June-2021 1M005
1054|CLR TB PULL_STATION WORKSH SHOP DRY| GF WK 21|  03:27:38 PM Sunday, 27-June-2021 1M007
1055|CLR TB TROUBLE_MON|CORRIDOR|05 GF CI 05|  03:27:38 PM Sunday, 27-June-2021 1M015
1056|CLR TB PULL_STATION WORK SHOP ELEC.| GF WK 19|  03:27:39 PM Sunday, 27-June-2021 1M021
1057|CLR TB PULL_STATION WORK SHOP ELEC.| GF WK 19|  03:27:40 PM Sunday, 27-June-2021 1M023
1058|CLR TB PULL_STATION CORRIDOR| GF CI 05|  03:27:40 PM Sunday, 27-June-2021 1M025
1059|CLR TB WATERFLOW|CORRIDOR|05 GF CI 05|  03:27:41 PM Sunday, 27-June-2021 1M026
1060|CLR TB TAMPER|CORRIDOR|05 GF CI 05|  03:27:41 PM Sunday, 27-June-2021 1M027
1061|CLR TB RELAY|STORAGE DRY|05 GF SO 20|  03:27:42 PM Sunday, 27-June-2021 1M030
1062|CLR TB RELAY|CORRIDOR|05 GF CI 05|  03:27:42 PM Sunday, 27-June-2021 1M036
1063|CLR TB RELAY|METAL WORK SHOP|05 GF WK 06|  03:27:43 PM Sunday, 27-June-2021 1M037
1064|CLR TB RELAY|METAL WORK SHOP|05 GF WK 06|  03:27:43 PM Sunday, 27-June-2021 1M038
1065|CLR TB RELAY|CORRIDOR|05 GF CI 05|  03:27:44 PM Sunday, 27-June-2021 1M039
1066|CLR TB RELAY|BREAK ROOM|05 GF BR 08|  03:27:45 PM Sunday, 27-June-2021 1M040
1067|CLR TB RELAY|OFFICE|05 GF OF 09|  03:27:45 PM Sunday, 27-June-2021 1M045
1068|CLR TB RELAY|CHECK POINT|05 GF OF 11|  03:27:46 PM Sunday, 27-June-2021 1M046
1069|CLR TB RELAY|WORK SHOP WET|05 GF WK 03|  03:27:46 PM Sunday, 27-June-2021 1M048
1070|CLR TB RELAY|WORK SHOP WET|05 GF WK 03|  03:27:47 PM Sunday, 27-June-2021 1M050
1071|CLR TB RELAY|WORK SHOP WET|05 GF WK 03|  03:27:47 PM Sunday, 27-June-2021 1M051
1072|CLR TB RELAY|WORK SHOP WET|05 GF WK 03|  03:27:48 PM Sunday, 27-June-2021 1M052
1073|CLR TB RELAY|STORAGE WET|05 GF SO 02|  03:27:48 PM Sunday, 27-June-2021 1M053
1074|CLR TB RELAY|STORAGE WET|05 GF SO 02|  03:27:49 PM Sunday, 27-June-2021 1M054
1075|CLR TB RELAY|WORK SHOP MECH.|05 GF WK 01|  03:27:50 PM Sunday, 27-June-2021 1M056
1076|CLR TB RELAY|WORK SHOP MECH.|05 GF WK 01|  03:27:50 PM Sunday, 27-June-2021 1M058
1077|CLR TB RELAY|WORK SHOP MECH.|05 GF WK 01|  03:27:51 PM Sunday, 27-June-2021 1M060
1078|CLR TB RELAY|WORK SHOP MECH.|05 GF WK 01|  03:27:52 PM Sunday, 27-June-2021 1M061
1079|CLR TB RELAY|STORAGE WET|05 GF SO 02|  03:27:52 PM Sunday, 27-June-2021 1M062
1080|CLR TB RELAY|WORK SHOP ELEC.|05 GF WK 19|  03:27:53 PM Sunday, 27-June-2021 1M063
1081|CLR TB RELAY|MODULE ADDR 1M065|  03:27:53 PM Sunday, 27-June-2021 1M065
1082|CLR TB RELAY|MODULE ADDR 1M066|  03:27:54 PM Sunday, 27-June-2021 1M066
1083|CLR TB RELAY|CORRIDOR|05 GF CI 05|  03:27:55 PM Sunday, 27-June-2021 1M003
1084|CLR TB RELAY|OFFICE|05 GF OF 12|  03:27:55 PM Sunday, 27-June-2021 1M004
1085|CLR TB RELAY|WORKSH SHOP DRY|05 GF WK 21|  03:27:56 PM Sunday, 27-June-2021 1M006
1086|CLR TB RELAY|WORKSH SHOP DRY|05 GF WK 21|  03:27:56 PM Sunday, 27-June-2021 1M008
1087|CLR TB RELAY|WORKSH SHOP DRY|05 GF WK 21|  03:27:57 PM Sunday, 27-June-2021 1M009
1088|CLR TB RELAY|WORKSH SHOP DRY|05 GF WK 21|  03:27:58 PM Sunday, 27-June-2021 1M010
1089|CLR TB RELAY|STORAGE DRY|05 GF SO 20|  03:27:58 PM Sunday, 27-June-2021 1M011
1090|CLR TB RELAY|STORAGE DRY|05 GF SO 20|  03:27:59 PM Sunday, 27-June-2021 1M012
1091|CLR TB RELAY|PAINT WORK SHOP|05 GF WK 17|  03:28:00 PM Sunday, 27-June-2021 1M013
1092|CLR TB RELAY|TOILETS|05 GF TO 16|  03:28:01 PM Sunday, 27-June-2021 1M014
1093|CLR TB CONTROL|CORRIDOR|05 GF CI 05|  03:28:01 PM Sunday, 27-June-2021 1M016
1094|CLR TB CONTROL|CORRIDOR|05 GF CI 05|  03:28:02 PM Sunday, 27-June-2021 1M017
1095|CLR TB CONTROL|CORRIDOR|05 GF CI 05|  03:28:02 PM Sunday, 27-June-2021 1M018
1096|CLR TB RELAY|WORK SHOP ELEC.|05 GF WK 19|  03:28:03 PM Sunday, 27-June-2021 1M019
1097|CLR TB RELAY|WORK SHOP ELEC.|05 GF WK 19|  03:28:04 PM Sunday, 27-June-2021 1M020
1098|CLR TB RELAY|WORK SHOP ELEC.|05 GF WK 19|  03:28:04 PM Sunday, 27-June-2021 1M022
1099|CLR TB RELAY|FORKLIFT BATTERY CHA05 GF TR 18|  03:28:05 PM Sunday, 27-June-2021 1M024
1100|CLR TB RELAY|CORRIDOR|05 GF CI 05|  03:28:06 PM Sunday, 27-June-2021 1M028
1101|CLR TB RELAY|STORAGE DRY|05 GF SO 20|  03:28:06 PM Sunday, 27-June-2021 1M029
1102|CLR TB RELAY|STORAGE DRY|STORAGE DRY|  03:28:07 PM Sunday, 27-June-2021 1M035
1103|TROUBL |Sys Initialization|  03:28:07 PM Sunday, 27-June-2021 
1104|CLR TB SMOKE(PHOTO) STAIRS| ST 02|  03:28:08 PM Sunday, 27-June-2021 1D001
1105|CLR TB SMOKE(PHOTO) OFFICE| GF OF 12|  03:28:08 PM Sunday, 27-June-2021 1D002
1106|CLR TB SMOKE(PHOTO) OFFICE| GF OF 12|  03:28:09 PM Sunday, 27-June-2021 1D003
1107|CLR TB SMOKE(PHOTO) CORRIDOR| GF CI 05|  03:28:09 PM Sunday, 27-June-2021 1D004
1108|CLR TB SMOKE(PHOTO) CLEANERS| GF JA 13|  03:28:10 PM Sunday, 27-June-2021 1D005
1109|CLR TB SMOKE(PHOTO) CLEANERS| GF JA 13|  03:28:11 PM Sunday, 27-June-2021 1D006
1110|CLR TB SMOKE(PHOTO) LOBBY| GF CI 14|  03:28:11 PM Sunday, 27-June-2021 1D007
1111|CLR TB SMOKE(PHOTO) LOBBY| GF CI 14|  03:28:12 PM Sunday, 27-June-2021 1D008
1112|CLR TB SMOKE(PHOTO) WC| GF TO 15|  03:28:13 PM Sunday, 27-June-2021 1D009
1113|CLR TB SMOKE(ACCLIM)PAINT WORK SHOP| GF WK 17|  03:28:13 PM Sunday, 27-June-2021 1D010
1114|CLR TB SMOKE(PHOTO) TOILETS| GF TO 16|  03:28:14 PM Sunday, 27-June-2021 1D012
1115|CLR TB SMOKE(PHOTO) CORRIDOR| GF CI 05|  03:28:15 PM Sunday, 27-June-2021 1D013
1116|CLR TB SMOKE(PHOTO) CORRIDOR| GF CI 05|  03:28:16 PM Sunday, 27-June-2021 1D014
1117|CLR TB SMOKE(PHOTO) STAIRS| ST 05|  03:28:16 PM Sunday, 27-June-2021 1D015
1118|CLR TB SMOKE(ACCLIM)FORKLIFT BATTERY CHA05 GF TR 18|  03:28:17 PM Sunday, 27-June-2021 1D016
1119|CLR TB SMOKE(PHOTO) CORRIDOR| GF CI 05|  03:28:17 PM Sunday, 27-June-2021 1D017
1120|CLR TB SMOKE(ACCLIM)GAS BOTTLE STORE| GF TR 36|  03:28:18 PM Sunday, 27-June-2021 1D018
1121|CLR TB SMOKE(PHOTO) STAIRS| ST 01|  03:28:19 PM Sunday, 27-June-2021 1D019
1122|CLR TB SMOKE(PHOTO) CORRIDOR| GF CI 05|  03:28:19 PM Sunday, 27-June-2021 1D020
1123|CLR TB SMOKE(ACCLIM)METAL WORK SHOP| GF WK 06|  03:28:20 PM Sunday, 27-June-2021 1D021
1124|CLR TB SMOKE(PHOTO) WASTE HOLD| GF WA 07|  03:28:20 PM Sunday, 27-June-2021 1D022
1125|CLR TB SMOKE(ACCLIM)HOT WATER CYLINDERS 05 GF TR 33|  03:28:21 PM Sunday, 27-June-2021 1D023
1126|CLR TB SMOKE(PHOTO) BREAK ROOM| GF BR 08|  03:28:22 PM Sunday, 27-June-2021 1D024
1127|CLR TB SMOKE(PHOTO) BREAK ROOM| GF BR 08|  03:28:22 PM Sunday, 27-June-2021 1D025
1128|CLR TB SMOKE(PHOTO) DETECTOR ADDR 1D026|  03:28:23 PM Sunday, 27-June-2021 1D026
1129|CLR TB SMOKE(PHOTO) CORRIDOR| GF CI 05|  03:28:23 PM Sunday, 27-June-2021 1D027
1130|CLR TB SMOKE(PHOTO) CORRIDOR| GF CI 05|  03:28:24 PM Sunday, 27-June-2021 1D028
1131|CLR TB SMOKE(PHOTO) OFFICE| GF OF 09|  03:28:25 PM Sunday, 27-June-2021 1D029
1132|CLR TB SMOKE(PHOTO) OFFICE| GF OF 09|  03:28:25 PM Sunday, 27-June-2021 1D030
1133|CLR TB SMOKE(PHOTO) CHECK POINT| GF OF 11|  03:28:26 PM Sunday, 27-June-2021 1D031
1134|CLR TB SMOKE(PHOTO) CHECK POINT| GF OF 11|  03:28:26 PM Sunday, 27-June-2021 1D032
1135|CLR TB SMOKE(PHOTO) ICT INCOMING| GF OF 10|  03:28:27 PM Sunday, 27-June-2021 1D033
1136|CLR TB SMOKE(PHOTO) CORRIDOR| GF CI 05|  03:28:28 PM Sunday, 27-June-2021 1D034
1137|CLR TB SMOKE(PHOTO) DETECTOR ADDR 1D035|  03:28:29 PM Sunday, 27-June-2021 1D035
1138|CLR TB SMOKE(PHOTO) STAIRS| ST 02|  03:28:29 PM Sunday, 27-June-2021 1D036
1139|CLR TB SMOKE(LASER) DETECTOR ADDR 1D037|  03:28:30 PM Sunday, 27-June-2021 1D037
1140|CLR TB RELAY|PLANT ROOM|05 01 TR 01|  03:28:30 PM Sunday, 27-June-2021 2M013
1141|CLR TB RELAY|PLANT ROOM|05 01 TR 01|  03:28:31 PM Sunday, 27-June-2021 2M014
1142|CLR TB WATERFLOW|PLANT ROOM|05 01 TR 01|  03:28:31 PM Sunday, 27-June-2021 2M002
1143|CLR TB TAMPER|PLANT ROOM|05 01 TR 01|  03:28:32 PM Sunday, 27-June-2021 2M003
1144|CLR TB RELAY|PLANT ROOM|05 01 TR 01|  03:28:32 PM Sunday, 27-June-2021 2M004
1145|CLR TB WATERFLOW|PLANT ROOM|05 01 TR 01|  03:28:33 PM Sunday, 27-June-2021 2M005
1146|CLR TB TAMPER|PLANT ROOM|05 01 TR 01|  03:28:34 PM Sunday, 27-June-2021 2M006
1147|CLR TB TAMPER|PLANT ROOM|05 01 TR 01|  03:28:34 PM Sunday, 27-June-2021 2M007
1148|CLR TB WATERFLOW|PLANT ROOM|05 01 TR 01|  03:28:35 PM Sunday, 27-June-2021 2M008
1149|CLR TB RELAY|PLANT ROOM|05 01 TR 01|  03:28:35 PM Sunday, 27-June-2021 2M009
1150|CLR TB RELAY|PLANT ROOM|05 01 TR 01|  03:28:36 PM Sunday, 27-June-2021 2M011
1151|CLR TB RELAY|PLANT ROOM|05 01 TR 01|  03:28:37 PM Sunday, 27-June-2021 2M012
1152|CLR TB PULL_STATION PLANT ROOM| 01 TR 01|  03:28:37 PM Sunday, 27-June-2021 2M001
1153|CLR TB RELAY|PLANT ROOM|05 01 TR 01|  03:28:38 PM Sunday, 27-June-2021 2M010
1154|CLR TB RELAY|PLANT ROOM|05 01 TR 01|  03:28:38 PM Sunday, 27-June-2021 2M015
1155|CLR TB HEAT(FIXED)|WORK SHOP DRY BELOW 05 GF WK 21|  03:28:39 PM Sunday, 27-June-2021 2D002
1156|CLR TB HEAT(FIXED)|WORK SHOP DRY BELOW 05 GF WK 21|  03:28:40 PM Sunday, 27-June-2021 2D005
1157|CLR TB HEAT(FIXED)|WORK SHOP DRY BELOW 05 GF WK 21|  03:28:41 PM Sunday, 27-June-2021 2D007
1158|CLR TB HEAT(FIXED)|WORK SHOP DRY BELOW 05 GF WK 21|  03:28:41 PM Sunday, 27-June-2021 2D008
1159|CLR TB HEAT(FIXED)|WORK SHOP DRY BELOW 05 GF WK 21|  03:28:42 PM Sunday, 27-June-2021 2D010
1160|CLR TB HEAT(FIXED)|WORK SHOP DRY BELOW 05 GF WK 21|  03:28:43 PM Sunday, 27-June-2021 2D011
1161|CLR TB HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:28:43 PM Sunday, 27-June-2021 2D012
1162|CLR TB HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:28:44 PM Sunday, 27-June-2021 2D013
1163|CLR TB HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:28:44 PM Sunday, 27-June-2021 2D014
1164|CLR TB HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:28:45 PM Sunday, 27-June-2021 2D015
1165|CLR TB HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:28:46 PM Sunday, 27-June-2021 2D016
1166|CLR TB HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:28:47 PM Sunday, 27-June-2021 2D017
1167|CLR TB HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:28:47 PM Sunday, 27-June-2021 2D018
1168|CLR TB HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:28:48 PM Sunday, 27-June-2021 2D019
1169|CLR TB HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:28:49 PM Sunday, 27-June-2021 2D029
1170|CLR TB HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:28:49 PM Sunday, 27-June-2021 2D030
1171|CLR TB HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:28:50 PM Sunday, 27-June-2021 2D031
1172|CLR TB HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:28:50 PM Sunday, 27-June-2021 2D032
1173|CLR TB HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:28:51 PM Sunday, 27-June-2021 2D033
1174|CLR TB HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:28:52 PM Sunday, 27-June-2021 2D034
1175|CLR TB HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:28:53 PM Sunday, 27-June-2021 2D035
1176|CLR TB HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:28:53 PM Sunday, 27-June-2021 2D036
1177|CLR TB HEAT(FIXED)|WORK SHOP WET.|BELO05 GF WK 03|  03:28:54 PM Sunday, 27-June-2021 2D037
1178|CLR TB HEAT(FIXED)|WORK SHOP WET.|BELO05 GF WK 03|  03:28:54 PM Sunday, 27-June-2021 2D038
1179|CLR TB HEAT(FIXED)|WORK SHOP WET.|BELO05 GF WK 03|  03:28:55 PM Sunday, 27-June-2021 2D039
1180|CLR TB HEAT(FIXED)|WORK SHOP WET.|BELO05 GF WK 03|  03:28:55 PM Sunday, 27-June-2021 2D040
1181|CLR TB HEAT(FIXED)|WORK SHOP WET.|BELO05 GF WK 03|  03:28:56 PM Sunday, 27-June-2021 2D041
1182|CLR TB HEAT(FIXED)|WORK SHOP WET.|BELO05 GF WK 03|  03:28:56 PM Sunday, 27-June-2021 2D043
1183|CLR TB HEAT(FIXED)|WORK SHOP WET.|BELO05 GF WK 03|  03:28:57 PM Sunday, 27-June-2021 2D044
1184|CLR TB HEAT(FIXED)|WORK SHOP WET.|BELO05 GF WK 03|  03:28:58 PM Sunday, 27-June-2021 2D046
1185|CLR TB SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:28:58 PM Sunday, 27-June-2021 2D001
1186|SIGNAL SILENCED|  03:28:59 PM Sunday, 27-June-2021 
1187|CLR TB SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:28:59 PM Sunday, 27-June-2021 2D020
1188|CLR TB SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:29:00 PM Sunday, 27-June-2021 2D021
1189|CLR TB SMOKE(DUCTP) PLANT ROOM| 01 TR 01|  03:29:01 PM Sunday, 27-June-2021 2D022
1190|CLR TB SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:29:02 PM Sunday, 27-June-2021 2D023
1191|CLR TB SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:29:02 PM Sunday, 27-June-2021 2D024
1192|CLR TB SMOKE(DUCTP) PLANT ROOM| 01 TR 01|  03:29:03 PM Sunday, 27-June-2021 2D025
1193|CLR TB SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:29:04 PM Sunday, 27-June-2021 2D026
1194|CLR TB SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:29:04 PM Sunday, 27-June-2021 2D027
1195|CLR TB SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:29:05 PM Sunday, 27-June-2021 2D028
1196|CLR TB |Sys Initialization|  03:29:29 PM Sunday, 27-June-2021 
1197|TROUBL PULL_STATION PLANT ROOM| 01 TR 01|  03:31:05 PM Sunday, 27-June-2021 2M001
1198|TROUBL WATERFLOW|PLANT ROOM|05 01 TR 01|  03:31:05 PM Sunday, 27-June-2021 2M002
1199|TROUBL TAMPER|PLANT ROOM|05 01 TR 01|  03:31:06 PM Sunday, 27-June-2021 2M003
1200|TROUBL RELAY|PLANT ROOM|05 01 TR 01|  03:31:06 PM Sunday, 27-June-2021 2M004
1201|TROUBL WATERFLOW|PLANT ROOM|05 01 TR 01|  03:31:07 PM Sunday, 27-June-2021 2M005
1202|TROUBL TAMPER|PLANT ROOM|05 01 TR 01|  03:31:07 PM Sunday, 27-June-2021 2M006
1203|TROUBL TAMPER|PLANT ROOM|05 01 TR 01|  03:31:07 PM Sunday, 27-June-2021 2M007
1204|TROUBL WATERFLOW|PLANT ROOM|05 01 TR 01|  03:31:08 PM Sunday, 27-June-2021 2M008
1205|TROUBL RELAY|PLANT ROOM|05 01 TR 01|  03:31:08 PM Sunday, 27-June-2021 2M009
1206|TROUBL RELAY|PLANT ROOM|05 01 TR 01|  03:31:08 PM Sunday, 27-June-2021 2M010
1207|TROUBL RELAY|PLANT ROOM|05 01 TR 01|  03:31:09 PM Sunday, 27-June-2021 2M011
1208|TROUBL RELAY|PLANT ROOM|05 01 TR 01|  03:31:09 PM Sunday, 27-June-2021 2M012
1209|TROUBL RELAY|PLANT ROOM|05 01 TR 01|  03:31:10 PM Sunday, 27-June-2021 2M013
1210|TROUBL RELAY|PLANT ROOM|05 01 TR 01|  03:31:10 PM Sunday, 27-June-2021 2M014
1211|TROUBL RELAY|PLANT ROOM|05 01 TR 01|  03:31:11 PM Sunday, 27-June-2021 2M015
1212|TROUBL SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:31:11 PM Sunday, 27-June-2021 2D001
1213|TROUBL HEAT(FIXED)|WORK SHOP DRY BELOW 05 GF WK 21|  03:31:11 PM Sunday, 27-June-2021 2D002
1214|TROUBL HEAT(FIXED)|WORK SHOP DRY BELOW 05 GF WK 21|  03:31:12 PM Sunday, 27-June-2021 2D005
1215|TROUBL HEAT(FIXED)|WORK SHOP DRY BELOW 05 GF WK 21|  03:31:12 PM Sunday, 27-June-2021 2D007
1216|TROUBL HEAT(FIXED)|WORK SHOP DRY BELOW 05 GF WK 21|  03:31:13 PM Sunday, 27-June-2021 2D008
1217|TROUBL HEAT(FIXED)|WORK SHOP DRY BELOW 05 GF WK 21|  03:31:13 PM Sunday, 27-June-2021 2D010
1218|TROUBL HEAT(FIXED)|WORK SHOP DRY BELOW 05 GF WK 21|  03:31:14 PM Sunday, 27-June-2021 2D011
1219|TROUBL HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:31:14 PM Sunday, 27-June-2021 2D012
1220|TROUBL HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:31:14 PM Sunday, 27-June-2021 2D013
1221|TROUBL HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:31:15 PM Sunday, 27-June-2021 2D014
1222|TROUBL HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:31:15 PM Sunday, 27-June-2021 2D015
1223|TROUBL HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:31:16 PM Sunday, 27-June-2021 2D016
1224|TROUBL HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:31:16 PM Sunday, 27-June-2021 2D017
1225|TROUBL HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:31:17 PM Sunday, 27-June-2021 2D018
1226|TROUBL HEAT(FIXED)|WORK SHOP ELEC|05 GF WK 19|  03:31:17 PM Sunday, 27-June-2021 2D019
1227|TROUBL SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:31:17 PM Sunday, 27-June-2021 2D020
1228|TROUBL SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:31:17 PM Sunday, 27-June-2021 2D021
1229|TROUBL SMOKE(DUCTP) PLANT ROOM| 01 TR 01|  03:31:18 PM Sunday, 27-June-2021 2D022
1230|TROUBL SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:31:19 PM Sunday, 27-June-2021 2D023
1231|TROUBL SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:31:19 PM Sunday, 27-June-2021 2D024
1232|TROUBL SMOKE(DUCTP) PLANT ROOM| 01 TR 01|  03:31:19 PM Sunday, 27-June-2021 2D025
1233|TROUBL SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:31:20 PM Sunday, 27-June-2021 2D026
1234|TROUBL SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:31:20 PM Sunday, 27-June-2021 2D027
1235|TROUBL SMOKE(ACCLIM)PLANT ROOM| 01 TR 01|  03:31:21 PM Sunday, 27-June-2021 2D028
1236|TROUBL HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:31:21 PM Sunday, 27-June-2021 2D029
1237|TROUBL HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:31:22 PM Sunday, 27-June-2021 2D030
1238|TROUBL HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:31:22 PM Sunday, 27-June-2021 2D031
1239|TROUBL HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:31:23 PM Sunday, 27-June-2021 2D032
1240|TROUBL HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:31:23 PM Sunday, 27-June-2021 2D033
1241|TROUBL HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:31:24 PM Sunday, 27-June-2021 2D034
1242|TROUBL HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:31:24 PM Sunday, 27-June-2021 2D035
1243|TROUBL HEAT(FIXED)|WORK SHOP MECH.|BEL05 GF WK 01|  03:31:24 PM Sunday, 27-June-2021 2D036
1244|TROUBL HEAT(FIXED)|WORK SHOP WET.|BELO05 GF WK 03|  03:31:25 PM Sunday, 27-June-2021 2D037
